25/04/2017 16:17:09,28.2,25.0
25/04/2017 16:17:12,28.2,25.0
25/04/2017 16:17:14,28.2,25.0
25/04/2017 16:17:17,28.2,25.0
25/04/2017 16:17:20,28.2,25.0
25/04/2017 16:17:23,28.3,25.0
25/04/2017 16:17:26,28.3,25.0
25/04/2017 16:17:28,28.3,25.0
25/04/2017 16:17:31,28.3,25.0
25/04/2017 16:17:34,28.3,25.0
25/04/2017 16:17:37,28.3,25.0
25/04/2017 16:17:40,28.3,25.0
25/04/2017 16:17:43,28.3,25.0
25/04/2017 16:17:46,28.3,25.0
25/04/2017 16:17:49,28.3,25.0
25/04/2017 16:17:52,28.4,25.0
25/04/2017 16:17:54,28.3,25.0
25/04/2017 16:17:57,28.3,25.0
25/04/2017 16:18:00,28.3,25.0
25/04/2017 16:18:03,28.3,25.0
25/04/2017 16:18:06,28.3,25.0
25/04/2017 16:18:08,28.3,25.0
25/04/2017 16:18:11,28.3,25.0
25/04/2017 16:18:14,28.3,25.0
25/04/2017 16:18:17,28.3,25.0
25/04/2017 16:18:20,28.3,25.0
25/04/2017 16:18:22,28.3,25.0
25/04/2017 16:18:25,28.4,25.0
25/04/2017 16:18:28,28.4,25.0
25/04/2017 16:18:31,28.3,25.0
25/04/2017 16:18:34,28.3,25.0
25/04/2017 16:18:36,28.3,25.0
25/04/2017 16:18:39,28.4,25.0
25/04/2017 16:18:42,28.3,25.0
25/04/2017 16:18:45,28.3,25.0
25/04/2017 16:18:48,28.4,25.0
25/04/2017 16:18:50,28.4,25.0
25/04/2017 16:18:53,28.4,83.0
25/04/2017 16:18:56,28.4,25.0
25/04/2017 16:18:59,28.4,25.0
25/04/2017 16:19:02,28.4,25.0
25/04/2017 16:19:04,28.4,25.0
25/04/2017 16:19:07,28.4,25.0
25/04/2017 16:19:10,28.4,25.0
25/04/2017 16:19:13,28.4,25.0
25/04/2017 16:19:15,28.4,25.0
25/04/2017 16:19:18,28.4,25.0
25/04/2017 16:19:21,28.4,25.0
